"","speaker_role","word","target_child_age_years","speech_act","count"
"16332","Target_Child","and",2.18309377138946,"question",4
"16333","Target_Child","and",2.18583162217659,"declarative",14
"16334","Target_Child","and",2.18583162217659,"question",1
"16335","Target_Child","and",2.18856947296372,"declarative",10
"16336","Target_Child","and",2.18856947296372,"question",1
"16337","Target_Child","and",2.19130732375086,"declarative",2
"16338","Target_Child","and",2.19404517453799,"declarative",8
"16339","Target_Child","and",2.19404517453799,"question",1
"16340","Target_Child","and",2.19678302532512,"declarative",17
"16341","Target_Child","and",2.19678302532512,"imperative",2
"16342","Target_Child","and",2.19678302532512,"other",6
"16343","Target_Child","and",2.19678302532512,"question",2
"16344","Target_Child","and",2.19952087611225,"declarative",45
"16345","Target_Child","and",2.20225872689938,"declarative",29
"16346","Target_Child","and",2.20225872689938,"other",1
"16347","Target_Child","and",2.20499657768652,"declarative",16
"16348","Target_Child","and",2.20499657768652,"question",1
"16349","Target_Child","and",2.20773442847365,"declarative",172
"16350","Target_Child","and",2.20773442847365,"imperative",1
"16351","Target_Child","and",2.20773442847365,"other",9
"16352","Target_Child","and",2.20773442847365,"question",20
"16353","Target_Child","and",2.21047227926078,"declarative",35
"16354","Target_Child","and",2.21047227926078,"imperative",2
"16355","Target_Child","and",2.21047227926078,"question",8
"16356","Target_Child","and",2.21321013004791,"declarative",18
"16357","Target_Child","and",2.21321013004791,"other",2
"16358","Target_Child","and",2.21594798083504,"declarative",23
"16359","Target_Child","and",2.21594798083504,"imperative",1
"16360","Target_Child","and",2.21594798083504,"other",1
"16361","Target_Child","and",2.21868583162218,"declarative",2
"16362","Target_Child","and",2.22142368240931,"declarative",14
"16363","Target_Child","and",2.22142368240931,"imperative",1
"16364","Target_Child","and",2.22142368240931,"question",1
"16365","Target_Child","and",2.22416153319644,"declarative",13
"16366","Target_Child","and",2.22416153319644,"other",1
"16367","Target_Child","and",2.22416153319644,"question",2
"16368","Target_Child","and",2.22689938398357,"declarative",56
"16369","Target_Child","and",2.22689938398357,"other",1
"16370","Target_Child","and",2.22689938398357,"question",2
"16371","Target_Child","and",2.2296372347707,"declarative",31
"16372","Target_Child","and",2.2296372347707,"question",1
"16373","Target_Child","and",2.23237508555784,"declarative",16
"16374","Target_Child","and",2.23237508555784,"imperative",2
"16375","Target_Child","and",2.23237508555784,"other",1
"16376","Target_Child","and",2.23237508555784,"question",1
"16377","Target_Child","and",2.23511293634497,"declarative",18
"16378","Target_Child","and",2.23511293634497,"question",2
"16379","Target_Child","and",2.2378507871321,"declarative",21
"16380","Target_Child","and",2.2378507871321,"other",1
"16381","Target_Child","and",2.2378507871321,"question",3
"16382","Target_Child","and",2.24058863791923,"declarative",105
"16383","Target_Child","and",2.24058863791923,"other",5
"16384","Target_Child","and",2.24058863791923,"question",16
"16385","Target_Child","and",2.24332648870637,"declarative",56
"16386","Target_Child","and",2.24332648870637,"other",2
"16387","Target_Child","and",2.24332648870637,"question",2
"16388","Target_Child","and",2.2460643394935,"declarative",2
"16389","Target_Child","and",2.24880219028063,"declarative",27
"16390","Target_Child","and",2.24880219028063,"other",1
"16391","Target_Child","and",2.24880219028063,"question",3
"16392","Target_Child","and",2.25,"declarative",236
"16393","Target_Child","and",2.25,"imperative",3
"16394","Target_Child","and",2.25,"other",13
"16395","Target_Child","and",2.25,"question",15
"16396","Target_Child","and",2.25273785078713,"declarative",68
"16397","Target_Child","and",2.25273785078713,"other",5
"16398","Target_Child","and",2.25273785078713,"question",2
"16399","Target_Child","and",2.25547570157426,"declarative",54
"16400","Target_Child","and",2.25547570157426,"imperative",2
"16401","Target_Child","and",2.25547570157426,"other",2
"16402","Target_Child","and",2.25547570157426,"question",3
"16403","Target_Child","and",2.2582135523614,"declarative",183
"16404","Target_Child","and",2.2582135523614,"imperative",2
"16405","Target_Child","and",2.2582135523614,"other",21
"16406","Target_Child","and",2.2582135523614,"question",50
"16407","Target_Child","and",2.26095140314853,"declarative",62
"16408","Target_Child","and",2.26095140314853,"other",3
"16409","Target_Child","and",2.26095140314853,"question",2
"16410","Target_Child","and",2.26368925393566,"declarative",217
"16411","Target_Child","and",2.26368925393566,"imperative",7
"16412","Target_Child","and",2.26368925393566,"other",24
"16413","Target_Child","and",2.26368925393566,"question",39
"16414","Target_Child","and",2.26642710472279,"declarative",104
"16415","Target_Child","and",2.26642710472279,"imperative",7
"16416","Target_Child","and",2.26642710472279,"other",7
"16417","Target_Child","and",2.26642710472279,"question",11
"16418","Target_Child","and",2.26916495550992,"declarative",5
"16419","Target_Child","and",2.26916495550992,"other",2
"16420","Target_Child","and",2.27190280629706,"declarative",48
"16421","Target_Child","and",2.27190280629706,"other",4
"16422","Target_Child","and",2.27190280629706,"question",1
"16423","Target_Child","and",2.27464065708419,"declarative",1
"16424","Target_Child","and",2.27737850787132,"declarative",23
"16425","Target_Child","and",2.27737850787132,"question",1
"16426","Target_Child","and",2.28011635865845,"declarative",11
"16427","Target_Child","and",2.28011635865845,"imperative",2
"16428","Target_Child","and",2.28285420944559,"declarative",5
"16429","Target_Child","and",2.28285420944559,"other",6
"16430","Target_Child","and",2.28285420944559,"question",1
"16431","Target_Child","and",2.28559206023272,"declarative",24
"16432","Target_Child","and",2.28559206023272,"question",7
"16433","Target_Child","and",2.28832991101985,"declarative",41
"16434","Target_Child","and",2.28832991101985,"question",6
"16435","Target_Child","and",2.29106776180698,"declarative",1
"16436","Target_Child","and",2.29380561259411,"declarative",64
"16437","Target_Child","and",2.29380561259411,"imperative",11
"16438","Target_Child","and",2.29380561259411,"other",5
"16439","Target_Child","and",2.29380561259411,"question",5
"16440","Target_Child","and",2.29654346338125,"declarative",196
"16441","Target_Child","and",2.29654346338125,"imperative",5
"16442","Target_Child","and",2.29654346338125,"other",6
"16443","Target_Child","and",2.29654346338125,"question",2
"16444","Target_Child","and",2.29928131416838,"declarative",12
"16445","Target_Child","and",2.29928131416838,"question",2
"16446","Target_Child","and",2.30201916495551,"declarative",86
"16447","Target_Child","and",2.30201916495551,"other",6
"16448","Target_Child","and",2.30201916495551,"question",3
"16449","Target_Child","and",2.30475701574264,"declarative",31
"16450","Target_Child","and",2.30475701574264,"other",2
"16451","Target_Child","and",2.30749486652977,"declarative",111
"16452","Target_Child","and",2.30749486652977,"imperative",3
"16453","Target_Child","and",2.30749486652977,"other",1
"16454","Target_Child","and",2.30749486652977,"question",9
"16455","Target_Child","and",2.31023271731691,"declarative",18
"16456","Target_Child","and",2.31023271731691,"other",2
"16457","Target_Child","and",2.31023271731691,"question",7
"16458","Target_Child","and",2.31297056810404,"declarative",11
"16459","Target_Child","and",2.31297056810404,"imperative",1
"16460","Target_Child","and",2.31297056810404,"other",2
"16461","Target_Child","and",2.31297056810404,"question",1
"16462","Target_Child","and",2.31570841889117,"declarative",43
"16463","Target_Child","and",2.31570841889117,"imperative",2
"16464","Target_Child","and",2.31570841889117,"question",6
"16465","Target_Child","and",2.3184462696783,"declarative",49
"16466","Target_Child","and",2.3184462696783,"imperative",1
"16467","Target_Child","and",2.3184462696783,"other",2
"16468","Target_Child","and",2.3184462696783,"question",2
"16469","Target_Child","and",2.32118412046543,"declarative",43
"16470","Target_Child","and",2.32118412046543,"imperative",1
"16471","Target_Child","and",2.32392197125257,"declarative",70
"16472","Target_Child","and",2.32392197125257,"imperative",2
"16473","Target_Child","and",2.32392197125257,"other",2
"16474","Target_Child","and",2.32392197125257,"question",2
"16475","Target_Child","and",2.3266598220397,"declarative",76
"16476","Target_Child","and",2.3266598220397,"other",5
"16477","Target_Child","and",2.32939767282683,"declarative",1
"16478","Target_Child","and",2.33213552361396,"declarative",3
"16479","Target_Child","and",2.33213552361396,"question",1
"16480","Target_Child","and",2.33333333333333,"declarative",141
"16481","Target_Child","and",2.33333333333333,"imperative",10
"16482","Target_Child","and",2.33333333333333,"other",15
"16483","Target_Child","and",2.33333333333333,"question",8
"16484","Target_Child","and",2.33607118412047,"declarative",65
"16485","Target_Child","and",2.33607118412047,"other",3
"16486","Target_Child","and",2.33607118412047,"question",51
"16487","Target_Child","and",2.3388090349076,"declarative",183
"16488","Target_Child","and",2.3388090349076,"imperative",2
"16489","Target_Child","and",2.3388090349076,"other",13
"16490","Target_Child","and",2.3388090349076,"question",15
"16491","Target_Child","and",2.34154688569473,"declarative",68
"16492","Target_Child","and",2.34154688569473,"imperative",4
"16493","Target_Child","and",2.34154688569473,"other",2
"16494","Target_Child","and",2.34154688569473,"question",14
"16495","Target_Child","and",2.34428473648186,"declarative",205
"16496","Target_Child","and",2.34428473648186,"other",42
"16497","Target_Child","and",2.34428473648186,"question",49
"16498","Target_Child","and",2.34702258726899,"declarative",153
"16499","Target_Child","and",2.34702258726899,"imperative",1
"16500","Target_Child","and",2.34702258726899,"other",16
"16501","Target_Child","and",2.34702258726899,"question",88
"16502","Target_Child","and",2.34976043805613,"declarative",97
"16503","Target_Child","and",2.34976043805613,"imperative",11
"16504","Target_Child","and",2.34976043805613,"other",18
"16505","Target_Child","and",2.34976043805613,"question",186
"16506","Target_Child","and",2.35249828884326,"declarative",18
"16507","Target_Child","and",2.35523613963039,"declarative",24
"16508","Target_Child","and",2.35523613963039,"question",5
"16509","Target_Child","and",2.35797399041752,"declarative",71
"16510","Target_Child","and",2.35797399041752,"other",2
"16511","Target_Child","and",2.35797399041752,"question",6
"16512","Target_Child","and",2.36071184120465,"declarative",96
"16513","Target_Child","and",2.36071184120465,"other",1
"16514","Target_Child","and",2.36071184120465,"question",2
"16515","Target_Child","and",2.36344969199179,"declarative",72
"16516","Target_Child","and",2.36344969199179,"other",3
"16517","Target_Child","and",2.36344969199179,"question",1
"16518","Target_Child","and",2.36618754277892,"declarative",14
"16519","Target_Child","and",2.36618754277892,"other",2
"16520","Target_Child","and",2.36892539356605,"declarative",17
"16521","Target_Child","and",2.37166324435318,"declarative",61
"16522","Target_Child","and",2.37166324435318,"imperative",1
"16523","Target_Child","and",2.37166324435318,"other",7
"16524","Target_Child","and",2.37166324435318,"question",5
"16525","Target_Child","and",2.37440109514031,"declarative",32
"16526","Target_Child","and",2.37440109514031,"imperative",5
"16527","Target_Child","and",2.37440109514031,"other",2
"16528","Target_Child","and",2.37440109514031,"question",7
"16529","Target_Child","and",2.37713894592745,"declarative",71
"16530","Target_Child","and",2.37713894592745,"imperative",1
"16531","Target_Child","and",2.37713894592745,"other",5
"16532","Target_Child","and",2.37713894592745,"question",9
"16533","Target_Child","and",2.37987679671458,"declarative",47
"16534","Target_Child","and",2.38261464750171,"declarative",17
"16535","Target_Child","and",2.38535249828884,"declarative",22
"16536","Target_Child","and",2.38535249828884,"other",1
"16537","Target_Child","and",2.38809034907598,"declarative",48
"16538","Target_Child","and",2.38809034907598,"imperative",2
"16539","Target_Child","and",2.38809034907598,"other",3
"16540","Target_Child","and",2.38809034907598,"question",7
"16541","Target_Child","and",2.39082819986311,"declarative",103
"16542","Target_Child","and",2.39082819986311,"imperative",2
