"","speaker_role","word","target_child_age_years","count","total","rel_freq","ppt"
"135","Father","and",2.01642710472279,38,1659,0.0229053646775166,22.9053646775166
"136","Father","and",2.01916495550992,24,413,0.0581113801452785,58.1113801452785
"137","Father","and",2.02190280629706,16,1892,0.00845665961945032,8.45665961945032
"138","Father","and",2.02464065708419,38,2152,0.0176579925650558,17.6579925650558
"139","Father","and",2.02737850787132,17,1054,0.0161290322580645,16.1290322580645
"140","Father","and",2.03011635865845,39,2424,0.0160891089108911,16.0891089108911
"141","Father","and",2.03285420944559,1,158,0.00632911392405063,6.32911392405063
"142","Father","and",2.03559206023272,12,1024,0.01171875,11.71875
"143","Father","and",2.04106776180698,1,179,0.00558659217877095,5.58659217877095
"144","Father","and",2.04380561259411,52,2688,0.0193452380952381,19.3452380952381
"145","Father","and",2.04654346338125,53,2921,0.0181444710715508,18.1444710715508
"146","Father","and",2.04928131416838,2,355,0.00563380281690141,5.63380281690141
"147","Father","and",2.06023271731691,25,1385,0.0180505415162455,18.0505415162455
"148","Father","and",2.06297056810404,32,1682,0.0190249702734839,19.0249702734839
"149","Father","and",2.06570841889117,153,7783,0.0196582294744957,19.6582294744957
"150","Father","and",2.07118412046543,48,1606,0.0298879202988792,29.8879202988792
"151","Father","and",2.07392197125257,6,1463,0.00410116199589884,4.10116199589884
"152","Father","and",2.0766598220397,23,2814,0.00817341862117982,8.17341862117982
"153","Father","and",2.07939767282683,6,1225,0.00489795918367347,4.89795918367347
"154","Father","and",2.08213552361396,67,3258,0.0205647636586863,20.5647636586863
"155","Father","and",2.08333333333333,63,4908,0.0128361858190709,12.8361858190709
"156","Father","and",2.08607118412047,21,885,0.023728813559322,23.728813559322
"157","Father","and",2.0888090349076,3,144,0.0208333333333333,20.8333333333333
"158","Father","and",2.09154688569473,43,1713,0.0251021599532983,25.1021599532983
"159","Father","and",2.09702258726899,13,1255,0.0103585657370518,10.3585657370518
"160","Father","and",2.09976043805613,3,133,0.0225563909774436,22.5563909774436
"161","Father","and",2.10249828884326,3,568,0.00528169014084507,5.28169014084507
"162","Father","and",2.10523613963039,3,215,0.013953488372093,13.953488372093
"163","Father","and",2.10797399041752,14,1310,0.0106870229007634,10.6870229007634
"164","Father","and",2.11071184120465,23,1244,0.0184887459807074,18.4887459807074
"165","Father","and",2.11344969199179,4,342,0.0116959064327485,11.6959064327485
"166","Father","and",2.12440109514031,1,58,0.0172413793103448,17.2413793103448
"167","Father","and",2.12713894592745,4,563,0.00710479573712256,7.10479573712256
"168","Father","and",2.13535249828884,12,657,0.0182648401826484,18.2648401826484
"169","Father","and",2.13809034907598,73,1984,0.0367943548387097,36.7943548387097
"170","Father","and",2.14082819986311,16,793,0.0201765447667087,20.1765447667087
"171","Father","and",2.14356605065024,2,57,0.0350877192982456,35.0877192982456
"172","Father","and",2.14630390143737,43,4332,0.00992613111726685,9.92613111726685
"173","Father","and",2.15177960301164,15,1494,0.0100401606425703,10.0401606425703
"174","Father","and",2.15451745379877,3,309,0.00970873786407767,9.70873786407767
"175","Father","and",2.1572553045859,9,564,0.0159574468085106,15.9574468085106
"176","Father","and",2.1654688569473,6,1155,0.00519480519480519,5.19480519480519
"177","Father","and",2.16666666666667,3,508,0.00590551181102362,5.90551181102362
"178","Father","and",2.1694045174538,8,917,0.00872410032715376,8.72410032715376
"179","Father","and",2.17214236824093,30,1499,0.0200133422281521,20.0133422281521
"180","Father","and",2.17488021902806,42,2460,0.0170731707317073,17.0731707317073
"181","Father","and",2.1776180698152,23,513,0.0448343079922027,44.8343079922027
"182","Father","and",2.18035592060233,37,721,0.0513176144244105,51.3176144244105
"183","Father","and",2.18309377138946,23,1794,0.0128205128205128,12.8205128205128
"184","Father","and",2.19678302532512,27,1853,0.0145709660010793,14.5709660010793
"185","Father","and",2.19952087611225,2,289,0.0069204152249135,6.9204152249135
"186","Father","and",2.20225872689938,39,1688,0.0231042654028436,23.1042654028436
"187","Father","and",2.20773442847365,5,1097,0.00455788514129444,4.55788514129444
"188","Father","and",2.21321013004791,33,2212,0.0149186256781193,14.9186256781193
"189","Father","and",2.21594798083504,73,2346,0.0311167945439045,31.1167945439045
"190","Father","and",2.22142368240931,90,4263,0.0211118930330753,21.1118930330753
"191","Father","and",2.22416153319644,27,1846,0.014626218851571,14.626218851571
"192","Father","and",2.22689938398357,59,1739,0.0339275445658424,33.9275445658424
"193","Father","and",2.2296372347707,1,96,0.0104166666666667,10.4166666666667
"194","Father","and",2.23237508555784,6,730,0.00821917808219178,8.21917808219178
"195","Father","and",2.23511293634497,3,428,0.00700934579439252,7.00934579439252
"196","Father","and",2.2378507871321,8,534,0.0149812734082397,14.9812734082397
"197","Father","and",2.25,36,3612,0.00996677740863787,9.96677740863787
"198","Father","and",2.25273785078713,22,890,0.0247191011235955,24.7191011235955
"199","Father","and",2.25547570157426,4,661,0.00605143721633888,6.05143721633888
"200","Father","and",2.2582135523614,22,961,0.0228928199791883,22.8928199791883
"201","Father","and",2.26095140314853,3,147,0.0204081632653061,20.4081632653061
"202","Father","and",2.26368925393566,6,579,0.0103626943005181,10.3626943005181
"203","Father","and",2.26642710472279,18,1210,0.0148760330578512,14.8760330578512
"204","Father","and",2.27737850787132,1,716,0.00139664804469274,1.39664804469274
"205","Father","and",2.28011635865845,43,2103,0.0204469805040418,20.4469805040418
"206","Father","and",2.29380561259411,1,41,0.024390243902439,24.390243902439
"207","Father","and",2.29654346338125,1,70,0.0142857142857143,14.2857142857143
"208","Father","and",2.30201916495551,4,603,0.0066334991708126,6.6334991708126
"209","Father","and",2.30475701574264,3,634,0.00473186119873817,4.73186119873817
"210","Father","and",2.30749486652977,6,1066,0.00562851782363977,5.62851782363977
"211","Father","and",2.31297056810404,2,136,0.0147058823529412,14.7058823529412
"212","Father","and",2.32118412046543,43,1901,0.0226196738558653,22.6196738558653
"213","Father","and",2.32939767282683,2,386,0.00518134715025907,5.18134715025907
"214","Father","and",2.33333333333333,65,2978,0.0218267293485561,21.8267293485561
"215","Father","and",2.3388090349076,40,3145,0.0127186009538951,12.7186009538951
"216","Father","and",2.34428473648186,41,1891,0.0216816499206769,21.6816499206769
"217","Father","and",2.34702258726899,1,175,0.00571428571428571,5.71428571428571
"218","Father","and",2.34976043805613,2,188,0.0106382978723404,10.6382978723404
"219","Father","and",2.35797399041752,37,1053,0.0351377018043685,35.1377018043685
"220","Father","and",2.36071184120465,2,29,0.0689655172413793,68.9655172413793
"221","Father","and",2.36344969199179,2,255,0.00784313725490196,7.84313725490196
"222","Father","and",2.37440109514031,26,1833,0.0141843971631206,14.1843971631206
"223","Father","and",2.37713894592745,1,60,0.0166666666666667,16.6666666666667
"224","Father","and",2.37987679671458,6,124,0.0483870967741935,48.3870967741935
"225","Father","and",2.38535249828884,3,820,0.00365853658536585,3.65853658536585
"226","Father","and",2.38809034907598,17,280,0.0607142857142857,60.7142857142857
"227","Father","and",2.3990417522245,12,758,0.0158311345646438,15.8311345646438
"228","Father","and",2.40177960301164,21,2598,0.00808314087759815,8.08314087759815
"229","Father","and",2.40451745379877,5,1077,0.00464252553389044,4.64252553389044
"230","Father","and",2.4072553045859,2,203,0.00985221674876847,9.85221674876847
"231","Father","and",2.40999315537303,12,1087,0.0110395584176633,11.0395584176633
"232","Father","and",2.41273100616016,1,928,0.00107758620689655,1.07758620689655
"233","Father","and",2.4154688569473,7,1177,0.00594732370433305,5.94732370433305
"234","Father","and",2.41666666666667,74,4782,0.0154746967795901,15.4746967795901
"235","Father","and",2.4194045174538,4,332,0.0120481927710843,12.0481927710843
"236","Father","and",2.42214236824093,3,125,0.024,24
"237","Father","and",2.42488021902806,76,2805,0.0270944741532977,27.0944741532977
"238","Father","and",2.43035592060233,1,55,0.0181818181818182,18.1818181818182
"239","Father","and",2.43309377138946,15,863,0.0173812282734647,17.3812282734647
"240","Father","and",2.43583162217659,37,2611,0.0141708157793949,14.1708157793949
"241","Father","and",2.43856947296372,2,344,0.00581395348837209,5.81395348837209
"242","Father","and",2.44404517453799,7,153,0.0457516339869281,45.7516339869281
"243","Father","and",2.44952087611225,10,257,0.0389105058365759,38.9105058365759
"244","Father","and",2.45225872689938,1,47,0.0212765957446809,21.2765957446809
"245","Father","and",2.45499657768652,55,3738,0.0147137506688068,14.7137506688068
"246","Father","and",2.45773442847365,41,2309,0.0177566045907319,17.7566045907319
"247","Father","and",2.46321013004791,37,1277,0.028974158183242,28.974158183242
"248","Father","and",2.46594798083504,16,2019,0.0079247152055473,7.9247152055473
"249","Father","and",2.46868583162218,39,1294,0.0301391035548686,30.1391035548686
"250","Father","and",2.47142368240931,1,109,0.00917431192660551,9.1743119266055
"251","Father","and",2.47416153319644,6,231,0.025974025974026,25.974025974026
"252","Father","and",2.47689938398357,10,722,0.0138504155124654,13.8504155124654
"253","Father","and",2.4796372347707,2,736,0.00271739130434783,2.71739130434783
"254","Father","and",2.4878507871321,8,500,0.016,16
"255","Father","and",2.49058863791923,6,239,0.0251046025104603,25.1046025104602
"256","Father","and",2.49332648870637,7,412,0.0169902912621359,16.9902912621359
"257","Father","and",2.4960643394935,1,288,0.00347222222222222,3.47222222222222
"258","Father","and",2.49880219028063,23,2263,0.0101634997790544,10.1634997790544
"259","Father","and",2.5,112,7241,0.0154674768678359,15.4674768678359
"260","Father","and",2.50273785078713,38,1634,0.0232558139534884,23.2558139534884
"261","Father","and",2.50547570157426,2,192,0.0104166666666667,10.4166666666667
"262","Father","and",2.5082135523614,27,1102,0.0245009074410163,24.5009074410163
"263","Father","and",2.51095140314853,24,1902,0.0126182965299685,12.6182965299685
"264","Father","and",2.51368925393566,4,1087,0.00367985280588776,3.67985280588776
"265","Father","and",2.51642710472279,7,617,0.0113452188006483,11.3452188006483
"266","Father","and",2.51916495550992,15,1459,0.0102810143934202,10.2810143934202
"267","Father","and",2.52190280629706,14,802,0.0174563591022444,17.4563591022444
"268","Father","and",2.52737850787132,8,347,0.0230547550432277,23.0547550432277
"269","Father","and",2.53011635865845,41,3034,0.0135135135135135,13.5135135135135
"270","Father","and",2.53285420944559,81,3728,0.0217274678111588,21.7274678111588
"271","Father","and",2.53832991101985,7,478,0.0146443514644351,14.6443514644351
"272","Father","and",2.54380561259411,22,1217,0.0180772391125719,18.0772391125719
"273","Father","and",2.54654346338125,207,8874,0.0233265720081136,23.3265720081136
"274","Father","and",2.54928131416838,7,306,0.0228758169934641,22.875816993464
"275","Father","and",2.55475701574264,12,1243,0.00965406275140788,9.65406275140788
"276","Father","and",2.56023271731691,45,3219,0.0139794967381174,13.9794967381174
"277","Father","and",2.56297056810404,31,1493,0.0207635632953784,20.7635632953784
"278","Father","and",2.56570841889117,20,646,0.0309597523219814,30.9597523219814
"279","Father","and",2.57392197125257,5,657,0.0076103500761035,7.6103500761035
"280","Father","and",2.5766598220397,105,5523,0.0190114068441065,19.0114068441065
"281","Father","and",2.57939767282683,3,290,0.0103448275862069,10.3448275862069
"282","Father","and",2.58333333333333,29,2716,0.0106774668630339,10.6774668630339
"283","Father","and",2.58607118412047,23,2099,0.0109575988565984,10.9575988565984
"284","Father","and",2.5888090349076,17,2561,0.00663803201874268,6.63803201874268
"285","Father","and",2.59154688569473,10,879,0.0113765642775882,11.3765642775882
"286","Father","and",2.59428473648186,8,1134,0.00705467372134039,7.05467372134039
"287","Father","and",2.59702258726899,8,1176,0.00680272108843537,6.80272108843537
"288","Father","and",2.60249828884326,114,5912,0.0192828146143437,19.2828146143437
"289","Father","and",2.60523613963039,8,283,0.0282685512367491,28.2685512367491
"290","Father","and",2.61071184120465,4,172,0.0232558139534884,23.2558139534884
"291","Father","and",2.61344969199179,5,270,0.0185185185185185,18.5185185185185
"292","Father","and",2.61618754277892,55,3664,0.0150109170305677,15.0109170305677
"293","Father","and",2.61892539356605,7,393,0.0178117048346056,17.8117048346056
"294","Father","and",2.62166324435318,1,107,0.00934579439252336,9.34579439252336
"295","Father","and",2.62440109514031,4,162,0.0246913580246914,24.6913580246914
"296","Father","and",2.62713894592745,7,689,0.0101596516690856,10.1596516690856
"297","Father","and",2.63261464750171,5,442,0.0113122171945701,11.3122171945701
"298","Father","and",2.6490417522245,11,793,0.0138713745271122,13.8713745271122
"299","Father","and",2.65177960301164,22,1663,0.0132291040288635,13.2291040288635
"300","Father","and",2.65451745379877,7,622,0.0112540192926045,11.2540192926045
"301","Father","and",2.6694045174538,4,207,0.0193236714975845,19.3236714975845
"302","Father","and",2.67488021902806,77,3503,0.0219811590065658,21.9811590065658
"303","Father","and",2.6776180698152,9,685,0.0131386861313869,13.1386861313869
"304","Father","and",2.68035592060233,16,1711,0.00935125657510228,9.35125657510228
"305","Father","and",2.68583162217659,27,1675,0.0161194029850746,16.1194029850746
"306","Father","and",2.69404517453799,161,5373,0.029964638004839,29.964638004839
"307","Father","and",2.69678302532512,58,3856,0.0150414937759336,15.0414937759336
"308","Father","and",2.70499657768652,12,1522,0.00788436268068331,7.88436268068331
"309","Father","and",2.70773442847365,3,87,0.0344827586206897,34.4827586206897
"310","Father","and",2.71321013004791,15,963,0.0155763239875389,15.5763239875389
"311","Father","and",2.71594798083504,21,1724,0.0121809744779582,12.1809744779582
"312","Father","and",2.71868583162218,27,1148,0.0235191637630662,23.5191637630662
"313","Father","and",2.72142368240931,15,944,0.0158898305084746,15.8898305084746
"314","Father","and",2.72689938398357,25,2057,0.0121536217792902,12.1536217792902
"315","Father","and",2.7296372347707,7,505,0.0138613861386139,13.8613861386139
"316","Father","and",2.73237508555784,5,105,0.0476190476190476,47.6190476190476
"317","Father","and",2.73511293634497,11,751,0.014647137150466,14.647137150466
"318","Father","and",2.74058863791923,2,270,0.00740740740740741,7.40740740740741
"319","Father","and",2.74332648870637,3,190,0.0157894736842105,15.7894736842105
"320","Father","and",2.7460643394935,8,464,0.0172413793103448,17.2413793103448
"321","Father","and",2.74880219028063,1,78,0.0128205128205128,12.8205128205128
"322","Father","and",2.75,58,4076,0.0142296368989205,14.2296368989205
"323","Father","and",2.75273785078713,4,380,0.0105263157894737,10.5263157894737
"324","Father","and",2.75547570157426,11,548,0.0200729927007299,20.0729927007299
"325","Father","and",2.7582135523614,17,957,0.0177638453500522,17.7638453500522
"326","Father","and",2.76095140314853,20,2671,0.00748783227255709,7.4878322725571
"327","Father","and",2.76368925393566,23,2550,0.00901960784313726,9.01960784313725
"328","Father","and",2.77190280629706,1,325,0.00307692307692308,3.07692307692308
"329","Father","and",2.77464065708419,28,1336,0.0209580838323353,20.9580838323353
"330","Father","and",2.77737850787132,25,1393,0.0179468772433597,17.9468772433597
"331","Father","and",2.78011635865845,5,252,0.0198412698412698,19.8412698412698
"332","Father","and",2.78285420944559,1,87,0.0114942528735632,11.4942528735632
"333","Father","and",2.78832991101985,86,3736,0.0230192719486081,23.0192719486081
"334","Father","and",2.79106776180698,26,2349,0.011068539804172,11.068539804172
"335","Father","and",2.79380561259411,13,1096,0.0118613138686131,11.8613138686131
"336","Father","and",2.79654346338125,2,181,0.0110497237569061,11.0497237569061
"337","Father","and",2.80201916495551,11,993,0.0110775427995972,11.0775427995972
"338","Father","and",2.80475701574264,51,2980,0.0171140939597315,17.1140939597315
"339","Father","and",2.80749486652977,1,64,0.015625,15.625
"340","Father","and",2.81023271731691,10,1100,0.00909090909090909,9.09090909090909
"341","Father","and",2.81297056810404,18,2190,0.00821917808219178,8.21917808219178
"342","Father","and",2.81570841889117,1,181,0.00552486187845304,5.52486187845304
"343","Father","and",2.8184462696783,9,946,0.00951374207188161,9.51374207188161
"344","Father","and",2.82118412046543,3,272,0.0110294117647059,11.0294117647059
"345","Father","and",2.82392197125257,9,753,0.0119521912350598,11.9521912350598
"346","Father","and",2.8266598220397,19,816,0.0232843137254902,23.2843137254902
"347","Father","and",2.83213552361396,2,407,0.00491400491400491,4.91400491400491
"348","Father","and",2.83333333333333,30,2139,0.0140252454417952,14.0252454417952
"349","Father","and",2.83607118412047,67,5077,0.0131967697459129,13.1967697459129
"350","Father","and",2.8388090349076,33,3419,0.00965194501316174,9.65194501316174
"351","Father","and",2.84154688569473,17,1019,0.0166830225711482,16.6830225711482
"352","Father","and",2.84428473648186,6,1300,0.00461538461538462,4.61538461538462
"353","Father","and",2.84702258726899,14,920,0.0152173913043478,15.2173913043478
"354","Father","and",2.84976043805613,7,616,0.0113636363636364,11.3636363636364
"355","Father","and",2.85249828884326,28,1898,0.0147523709167545,14.7523709167545
"356","Father","and",2.86344969199179,1,85,0.0117647058823529,11.7647058823529
"357","Father","and",2.86618754277892,10,926,0.0107991360691145,10.7991360691145
"358","Father","and",2.87166324435318,18,1321,0.0136260408781226,13.6260408781226
"359","Father","and",2.87440109514031,23,1486,0.0154777927321669,15.4777927321669
"360","Father","and",2.87987679671458,30,3045,0.00985221674876847,9.85221674876847
"361","Father","and",2.88261464750171,5,157,0.0318471337579618,31.8471337579618
"362","Father","and",2.88535249828884,51,2328,0.0219072164948454,21.9072164948454
"363","Father","and",2.88809034907598,1,275,0.00363636363636364,3.63636363636364
"364","Father","and",2.89082819986311,25,1783,0.0140213123948402,14.0213123948402
"365","Father","and",2.89356605065024,38,2464,0.0154220779220779,15.4220779220779
"366","Father","and",2.8990417522245,10,671,0.014903129657228,14.903129657228
"367","Father","and",2.90177960301164,42,2334,0.0179948586118252,17.9948586118252
"368","Father","and",2.90451745379877,43,2916,0.0147462277091907,14.7462277091907
"369","Father","and",2.9072553045859,10,565,0.0176991150442478,17.6991150442478
"370","Father","and",2.90999315537303,7,276,0.0253623188405797,25.3623188405797
"371","Father","and",2.9154688569473,9,904,0.00995575221238938,9.95575221238938
"372","Father","and",2.91666666666667,85,5548,0.0153208363374189,15.3208363374189
"373","Father","and",2.9194045174538,32,1952,0.0163934426229508,16.3934426229508
"374","Father","and",2.92214236824093,15,1138,0.0131810193321617,13.1810193321617
"375","Father","and",2.92488021902806,62,3231,0.0191891055400805,19.1891055400805
"376","Father","and",2.9276180698152,97,5171,0.0187584606459099,18.7584606459099
"377","Father","and",2.93309377138946,71,4290,0.0165501165501165,16.5501165501165
"378","Father","and",2.93583162217659,20,894,0.0223713646532438,22.3713646532438
"379","Father","and",2.94130732375086,34,1441,0.0235947258848022,23.5947258848022
"380","Father","and",2.94404517453799,24,2227,0.0107768298158958,10.7768298158958
"381","Father","and",2.94678302532512,19,1480,0.0128378378378378,12.8378378378378
"382","Father","and",2.95499657768652,45,2239,0.0200982581509602,20.0982581509602
"383","Father","and",2.96321013004791,104,3865,0.0269081500646831,26.9081500646831
"384","Father","and",2.96594798083504,15,1077,0.0139275766016713,13.9275766016713
"385","Father","and",2.97416153319644,15,1173,0.0127877237851662,12.7877237851662
"386","Father","and",2.9796372347707,1,104,0.00961538461538462,9.61538461538462
"387","Father","and",2.98237508555784,1,166,0.00602409638554217,6.02409638554217
"388","Father","and",2.98511293634497,2,340,0.00588235294117647,5.88235294117647
"389","Father","and",2.99332648870637,5,142,0.0352112676056338,35.2112676056338
"390","Father","and",2.9960643394935,1,65,0.0153846153846154,15.3846153846154
"391","Father","and",2.99880219028063,6,359,0.0167130919220056,16.7130919220056
"392","Father","and",3,49,2770,0.0176895306859206,17.6895306859206
"393","Father","and",3.00273785078713,84,4410,0.019047619047619,19.0476190476191
"394","Father","and",3.00547570157426,46,3225,0.0142635658914729,14.2635658914729
"395","Father","and",3.0082135523614,16,1532,0.010443864229765,10.443864229765
"396","Father","and",3.01095140314853,8,784,0.0102040816326531,10.2040816326531
"397","Father","and",3.01368925393566,4,533,0.0075046904315197,7.5046904315197
"398","Father","and",3.01642710472279,29,2730,0.0106227106227106,10.6227106227106
"399","Father","and",3.01916495550992,17,1666,0.0102040816326531,10.2040816326531
"400","Father","and",3.02190280629706,55,3614,0.015218594355285,15.218594355285
"401","Father","and",3.02464065708419,47,2012,0.0233598409542744,23.3598409542744
"402","Father","and",3.02737850787132,7,672,0.0104166666666667,10.4166666666667
"403","Father","and",3.03011635865845,101,5522,0.0182904744657733,18.2904744657733
"404","Father","and",3.03285420944559,40,2848,0.0140449438202247,14.0449438202247
"405","Father","and",3.03559206023272,10,212,0.0471698113207547,47.1698113207547
"406","Father","and",3.04106776180698,45,3909,0.0115118956254797,11.5118956254797
"407","Father","and",3.04380561259411,65,3620,0.0179558011049724,17.9558011049724
"408","Father","and",3.04654346338125,10,615,0.016260162601626,16.260162601626
"409","Father","and",3.04928131416838,74,2207,0.0335296782963299,33.5296782963299
"410","Father","and",3.05201916495551,75,5002,0.0149940023990404,14.9940023990404
"411","Father","and",3.05475701574264,27,2877,0.00938477580813347,9.38477580813347
"412","Father","and",3.05749486652977,11,651,0.0168970814132104,16.8970814132104
"413","Father","and",3.06023271731691,38,2441,0.0155673904137649,15.5673904137649
"414","Father","and",3.06297056810404,97,5883,0.0164881862995071,16.4881862995071
"415","Father","and",3.0684462696783,83,5109,0.0162458406733216,16.2458406733216
"416","Father","and",3.07392197125257,9,552,0.016304347826087,16.304347826087
"417","Father","and",3.07939767282683,1,228,0.0043859649122807,4.3859649122807
"418","Father","and",3.08213552361396,46,2883,0.0159556018036767,15.9556018036767
"419","Father","and",3.08333333333333,50,4164,0.0120076849183477,12.0076849183477
"420","Father","and",3.08607118412047,14,1115,0.0125560538116592,12.5560538116592
"421","Father","and",3.09428473648186,68,2475,0.0274747474747475,27.4747474747475
"422","Father","and",3.09702258726899,46,2119,0.0217083529966966,21.7083529966966
"423","Father","and",3.09976043805613,14,250,0.056,56
"424","Father","and",3.10523613963039,11,704,0.015625,15.625
"425","Father","and",3.11618754277892,19,1589,0.0119572057898049,11.9572057898049
"426","Father","and",3.11892539356605,16,1304,0.0122699386503067,12.2699386503067
"427","Father","and",3.12166324435318,19,1756,0.0108200455580866,10.8200455580866
"428","Father","and",3.12440109514031,16,1279,0.0125097732603597,12.5097732603597
"429","Father","and",3.12713894592745,2,170,0.0117647058823529,11.7647058823529
"430","Father","and",3.12987679671458,21,1450,0.0144827586206897,14.4827586206897
"431","Father","and",3.13261464750171,6,436,0.0137614678899083,13.7614678899083
"432","Father","and",3.13535249828884,8,363,0.0220385674931129,22.038567493113
"433","Father","and",3.14356605065024,10,866,0.0115473441108545,11.5473441108545
"434","Father","and",3.1490417522245,3,683,0.00439238653001464,4.39238653001464
"435","Father","and",3.15177960301164,3,506,0.00592885375494071,5.92885375494071
"436","Father","and",3.15451745379877,4,372,0.010752688172043,10.752688172043
"437","Father","and",3.1572553045859,1,36,0.0277777777777778,27.7777777777778
"438","Father","and",3.15999315537303,5,688,0.00726744186046512,7.26744186046512
"439","Father","and",3.1694045174538,1,474,0.00210970464135021,2.10970464135021
"440","Father","and",3.17214236824093,8,216,0.037037037037037,37.037037037037
"441","Father","and",3.17488021902806,91,4010,0.0226932668329177,22.6932668329177
"442","Father","and",3.18035592060233,6,834,0.00719424460431655,7.19424460431655
"443","Father","and",3.18583162217659,11,546,0.0201465201465201,20.1465201465201
"444","Father","and",3.19130732375086,4,461,0.00867678958785249,8.67678958785249
"445","Father","and",3.19678302532512,2,325,0.00615384615384615,6.15384615384615
"446","Father","and",3.19952087611225,49,2261,0.021671826625387,21.671826625387
"447","Father","and",3.20225872689938,29,2057,0.0140982012639767,14.0982012639767
"448","Father","and",3.21594798083504,4,589,0.0067911714770798,6.7911714770798
"449","Father","and",3.21868583162218,3,153,0.0196078431372549,19.6078431372549
"450","Father","and",3.22142368240931,8,771,0.0103761348897536,10.3761348897536
"451","Father","and",3.22416153319644,46,3840,0.0119791666666667,11.9791666666667
"452","Father","and",3.23237508555784,2,69,0.0289855072463768,28.9855072463768
"453","Father","and",3.2460643394935,22,1647,0.013357619914997,13.357619914997
"454","Father","and",3.24880219028063,2,454,0.00440528634361234,4.40528634361234
"455","Father","and",3.25,18,2256,0.00797872340425532,7.97872340425532
"456","Father","and",3.25273785078713,5,585,0.00854700854700855,8.54700854700855
"457","Father","and",3.26095140314853,23,1688,0.0136255924170616,13.6255924170616
"458","Father","and",3.26642710472279,7,745,0.00939597315436242,9.39597315436242
"459","Father","and",3.26916495550992,5,205,0.024390243902439,24.390243902439
"460","Father","and",3.27190280629706,2,354,0.00564971751412429,5.64971751412429
"461","Father","and",3.27737850787132,5,453,0.011037527593819,11.037527593819
"462","Father","and",3.28011635865845,7,604,0.0115894039735099,11.5894039735099
"463","Father","and",3.28285420944559,19,1670,0.011377245508982,11.377245508982
"464","Father","and",3.29106776180698,80,4663,0.0171563371220244,17.1563371220244
"465","Father","and",3.29380561259411,14,478,0.0292887029288703,29.2887029288703
"466","Father","and",3.29654346338125,1,10,0.1,100
"467","Father","and",3.29928131416838,2,309,0.00647249190938511,6.47249190938511
"468","Father","and",3.30201916495551,4,152,0.0263157894736842,26.3157894736842
"469","Father","and",3.31023271731691,6,349,0.0171919770773639,17.1919770773639
"470","Father","and",3.31297056810404,20,1127,0.0177462289263531,17.7462289263532
"471","Father","and",3.3184462696783,10,1384,0.00722543352601156,7.22543352601156
"472","Father","and",3.32392197125257,35,1884,0.0185774946921444,18.5774946921444
"473","Father","and",3.3266598220397,33,2534,0.0130228887134964,13.0228887134964
"474","Father","and",3.32939767282683,32,2277,0.0140535792709706,14.0535792709706
"475","Father","and",3.33333333333333,6,634,0.00946372239747634,9.46372239747634
"476","Father","and",3.33607118412047,11,907,0.0121278941565601,12.1278941565601
"477","Father","and",3.34154688569473,38,1514,0.0250990752972259,25.0990752972259
"478","Father","and",3.34428473648186,3,258,0.0116279069767442,11.6279069767442
"479","Father","and",3.35523613963039,43,3109,0.0138308137664844,13.8308137664844
"480","Father","and",3.35797399041752,21,1465,0.0143344709897611,14.3344709897611
"481","Father","and",3.36618754277892,9,519,0.0173410404624277,17.3410404624277
"482","Father","and",3.37440109514031,2,197,0.0101522842639594,10.1522842639594
"483","Father","and",3.37987679671458,4,911,0.00439077936333699,4.39077936333699
"484","Father","and",3.38261464750171,22,2554,0.00861393891934221,8.61393891934221
"485","Father","and",3.38535249828884,3,443,0.00677200902934537,6.77200902934537
"486","Father","and",3.39630390143737,2,225,0.00888888888888889,8.88888888888889
"487","Father","and",3.3990417522245,6,188,0.0319148936170213,31.9148936170213
"488","Father","and",3.40451745379877,52,2593,0.020053991515619,20.053991515619
"489","Father","and",3.4072553045859,1,14,0.0714285714285714,71.4285714285714
"490","Father","and",3.40999315537303,14,1107,0.012646793134598,12.646793134598
"491","Father","and",3.41273100616016,26,873,0.0297823596792669,29.7823596792669
"492","Father","and",3.4154688569473,1,133,0.0075187969924812,7.5187969924812
"493","Father","and",3.41666666666667,92,4327,0.0212618442338803,21.2618442338803
"494","Father","and",3.4194045174538,9,1181,0.00762066045723963,7.62066045723963
"495","Father","and",3.42488021902806,9,509,0.0176817288801572,17.6817288801572
"496","Father","and",3.43309377138946,6,519,0.0115606936416185,11.5606936416185
"497","Father","and",3.43583162217659,1,179,0.00558659217877095,5.58659217877095
"498","Father","and",3.44952087611225,32,1103,0.029011786038078,29.011786038078
"499","Father","and",3.45225872689938,11,1248,0.00881410256410256,8.81410256410256
"500","Father","and",3.46047227926078,32,1155,0.0277056277056277,27.7056277056277
"501","Father","and",3.46321013004791,2,305,0.00655737704918033,6.55737704918033
"502","Father","and",3.47689938398357,23,856,0.0268691588785047,26.8691588785047
"503","Father","and",3.4796372347707,2,234,0.00854700854700855,8.54700854700855
"504","Father","and",3.48237508555784,2,137,0.0145985401459854,14.5985401459854
"505","Father","and",3.4878507871321,31,1818,0.0170517051705171,17.0517051705171
"506","Father","and",3.49058863791923,2,128,0.015625,15.625
"507","Father","and",3.49332648870637,16,829,0.0193003618817853,19.3003618817853
"508","Father","and",3.4960643394935,5,496,0.0100806451612903,10.0806451612903
"509","Father","and",3.49880219028063,3,179,0.0167597765363128,16.7597765363128
"510","Father","and",3.50273785078713,7,325,0.0215384615384615,21.5384615384615
